report_date,product_item_id,product,category,campaign_count,source_campaigns,daily_budget_total,spend_mtd_est,spend_30d,conv_value_30d,roas_30d
2026-07-29,co03d,"Detector standalone de monoxid de cardon X-Sense CO03D, cu afisaj alfanumeric, cu alarma, 3x baterii AA de 1.5V","senzori fum, gaz, standalone",3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Alarme antiincendiu,5000.0,566.28,605.33,2096.04,3.463
2026-07-29,ul7-12 f2,"Acumulator, 12V, 7Ah, Ultracell, UL7-12 F2",accesorii alarme,2,PMax - Purchase - Accesorii | PMax - Top Products last 14 days - Feed Only,4400.0,565.71,604.72,4017.15,6.643
2026-07-29,g65-8,"Carucior in 8 role pentru feronerie poarta autoportanta in consola 500Kg, G65-8",porti culisante,3,DGen - Automatizari + ViewThrough Conversions from 01.07.26 | PMax - New - Automatizari Porti | PMax - Top Products last 14 days - Feed Only,6350.0,560.92,599.61,1680.7,2.803
2026-07-29,st1000vx013,"Hard Disk 1TB Seagate Skyhawk, 180 MB/s, 5400 RPM, cache 256MB, ST1000VX013",hard disk-uri,1,PMax - New - Accesorii Supraveghere,3300.0,560.87,599.55,4658.59,7.77
2026-07-29,ia.04n,"Post de interior audio Electra IA.04N, compatibil cu instalatii analogice, tastatura touch iluminata, carcasa ABS, negru",videointerfon,4,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Interfoane | PMax - Top Products last 14 days - Feed Only,6800.0,559.91,598.52,3950.48,6.6
2026-07-29,xs01-wx,"Detector de fum wireless X-Sense XS01-WX, control din aplicatie mobila, Wi-Fi 2.4GHz, alarma 85dB, indicator LED","senzori fum, gaz, standalone",3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Alarme antiincendiu,5000.0,559.76,598.37,1407.8,2.353
2026-07-29,kks1max,"Trotineta electrica pliabila KUKIRIN KKS1MAX S1 Max, motor fara perii 350W, 3 trepte viteza, 25km/h, autonomie 39km, frane disc duble, roti honeycomb",pc si multimedia,2,PMax - Poor Products - Shopping - LOW ROAS | PMax - Top Products last 14 days - Feed Only,2200.0,539.58,576.79,1513.99,2.625
2026-07-29,sdt2a200-2f-nb-a-pv,"Camera Rotativa PT, Dahua WizSense Xpans SDT2A200-2F-NB-A-PV, 2MP, Iluminare Duala 30m, 2 lentile 4mm, Alarma, Audio, PoE, IP66",camere ip profesionale,3,DGen - Supraveghere | PMax - New - Supraveghere Video | PMax - Top Products last 14 days - Feed Only,12100.0,537.07,574.11,11473.49,19.985
2026-07-29,ddpai-mini2x,"Camera auto DDPAI MINI2X DDPAI-MINI2X, 2K, NightVIS 2.0, Slot microSD pana la 256GB, rotatie 360, mod parcare, AI",camere auto,5,DGen - Promo - NO RMKT - tROAS - PUR | DGen - RMKT Only Audiences | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - Promotii - Full Assets - Male - 25 to 55 | PMax - Top Products last 14 days - Feed Only,5700.0,528.47,564.92,2519.96,4.461
2026-07-29,4933479426,"Ciocan rotopercutor Milwaukee M18, SDS-Plus 26 mm, 2.3 J, 4 functii, fara perii, compatibil M18, 4933479426",scule electrice,5,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - Promotii - Full Assets - Male - 25 to 55 | PMax - Scule si Unelte | PMax - Top Products last 14 days - Feed Only,9500.0,524.7,560.89,4946.13,8.818
2026-07-29,hp7-pro,"Videointerfon inteligent cu camera 4K, recunoastere biometrica, ecran tactil 8 inch, conectivitate WiFi, HP7-Pro",videointerfon,4,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Interfoane | PMax - Promotii - Full Assets - Male - 25 to 55,6200.0,521.58,557.55,7872.51,14.12
2026-07-29,ddpai-z60t,"Set complet cu 3 camere Auto DDpai-Z60T, Rezolutii 4K, 2K si Full HD, HDR, Wi-Fi 6, Supercapacitor",camere auto,5,DGen - Promo - NO RMKT - tROAS - PUR | DGen - RMKT Only Audiences | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - Promotii - Full Assets - Male - 25 to 55 | PMax - Top Products last 14 days - Feed Only,5700.0,516.49,552.11,3056.95,5.537
2026-07-29,ted003409,Baterie cu GEL 12V 77 AH TED Deep Cycle TED003409,accesorii alarme,2,PMax - Purchase - Accesorii | PMax - Top Products last 14 days - Feed Only,4400.0,515.86,551.44,5684.16,10.308
2026-07-29,secukey-d7-x,"Kit control acces wireless complet, tastatura, amprenta, telecomanda, yala si TAG RFID 125KHz, IP65, 1000 utilizatori, SECUKEY-D7-X",centrale si dispozitive stand-alone,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Control Acces,4900.0,512.37,547.71,9081.69,16.581
2026-07-29,ipc-s7xp-6m0wed,"Camera PT Imou Cruiser Dual 6MP, Wi-Fi, 2 lentile 3+3MP, Iluminare Duala, Alarma, Microfon si difuzor, IP66, IPC-S7XP-6M0WED",camere ip wireless,6,DGen - Promo - NO RMKT - tROAS - PUR | DGen - RMKT Only Audiences | DGen - Supraveghere | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Supraveghere Video | PMax - Promotii - Full Assets - Male - 25 to 55,15600.0,506.09,540.99,1079.8,1.996
2026-07-29,ted007421,"Baterie LiFePO4 12V 200Ah, cu BMS si Bluetooth, 6000 cicluri, incarcare rapida, pentru sisteme solare, back-up si rulote, TED007421",accesorii alarme,1,PMax - Purchase - Accesorii,3300.0,504.35,539.13,0.0,0.0
2026-07-29,wd43purz,"Hard Disk 4 Tera (HDD) SATA, Western Digital Purple 3.5 Surveillance, pentru supraveghere video, WD43PURZ",hard disk-uri,1,PMax - Poor Products - Shopping - LOW ROAS,1100.0,504.28,539.06,1607.52,2.982
2026-07-29,tapo c200p2,"Kit 2 camere supraveghere interior Tapo C200P2, 1080p, Wi-Fi, rotire si inclinare din aplicatie, IR 12m, detectie persoana, audio bidirectional, slot",camere ip wireless,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,503.32,538.03,2517.02,4.678
2026-07-29,hac-b1a21-u-0360b,"Camera supraveghere exterior HDCVI Dahua Eco Series HAC-B1A21-U-0360B, FULL HD 2MP, Smart IR 30m, lentila 3.6m, IP67",camere supraveghere exterior,4,DGen - Supraveghere | PMax - New - Supraveghere Video | PMax - Top Products last 14 days - Feed Only | Video Views - NO RMKT - NO Product Feed,12200.0,499.89,534.37,2907.59,5.441
2026-07-29,a500s-1,"Set 2 camere auto, fata 70mai Dash Cam Pro Plus+, spate RC06, Rezolutie 1944p, Ecran 2.0 inch IPS, GPS, Wi-Fi, A500S-1",camere auto,2,PMax - Poor Products - Shopping - LOW ROAS | PMax - Top Products last 14 days - Feed Only,2200.0,498.85,533.25,4409.93,8.27
2026-07-29,saf-ftpcca-cat5e+power-100m,"Cablu de retea FTP Cat5E cu alimentare 2x0.75mm, CCA, 100 metri, Safer, SAF-FTPCCA-CAT5E+POWER-100M",cabluri supraveghere,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,496.83,531.09,1235.77,2.327
2026-07-29,q43e655gus,"Televizor smart living Tesla Q43E655GUS, QLED, 4K UHD, 43 inch, Google TV, HDR10, Dolby Vision, Google Cast, Bluetooth, 3xHDMI, 2xUSB",monitoare,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,492.69,526.67,0.0,0.0
2026-07-29,ds-2cd1141g0-i(2.8mm),"Camera de supraveghere IP Dome Hikvision DS-2CD1141G0-I(2.8mm), 4MP, 2.8mm, IR30m, PoE, IP67, IK10",camere ip,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,489.83,523.61,2126.96,4.062
2026-07-29,sd218,"Senzor de fum Standalone SD218, baterie 9V","senzori fum, gaz, standalone",3,DGen - All other categories | PMax - New - Alarme antiincendiu | PMax - Top Products last 14 days - Feed Only,2800.0,484.67,518.09,5301.84,10.233
2026-07-29,saf-utpcca-cat6-305m,"Cablu de retea UTP Cat6, CCA, 305 metri, Safer, SAF-UTPCCA-CAT6-305M",cabluri supraveghere,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,481.68,514.9,2664.43,5.175
2026-07-29,ds-2de4215iw-de(t5),"Camera Speed Dome IP Hikvision AcuSense DarkFighter, 2MP Full HD, IR 100m, Zoom optic 15x, Digital 16x, DS-2DE4215IW-DE(T5)",camere ip profesionale,4,DGen - Supraveghere | PMax - New - Supraveghere Video | PMax - Top Products last 14 days - Feed Only | Video Views - NO RMKT - NO Product Feed,12200.0,475.32,508.1,7805.37,15.362
2026-07-29,adm-ftp6a-lszh-100m,"Cablu FTP CAT6A din cupru, 23AWG, LSZH, rola 100m, Safer ADM-FTP6A-LSZH-100M",cabluri supraveghere,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,474.16,506.86,1222.6,2.412
2026-07-29,4933498026,"Redresor Milwaukee M18, 2000A curent varf, afisaj digital, compatibil cu acumulatori M18, 4933498026",scule electrice,5,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - Promotii - Full Assets - Male - 25 to 55 | PMax - Scule si Unelte | PMax - Top Products last 14 days - Feed Only,9500.0,471.89,504.43,3774.98,7.484
2026-07-29,fhddvb-t/t2/c/s/s2,"Televizor LED Full HD Tesla FHDDVB-T/T2/C/S/S2, diagonala 43 inch, unghi vizualizare 170 grade, 2x USB, 3x HDMI, Google Assistant",monitoare,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,470.74,503.21,3373.84,6.705
2026-07-29,usa2000,Usa de garaj sectionala ANTRACIT RAL 7016+ 2220 X 2500 Usa2000,usi de garaj,2,DGen - Automatizari + ViewThrough Conversions from 01.07.26 | PMax - New - Automatizari Porti,5250.0,464.35,496.37,1132.44,2.281
2026-07-29,asy-4u-6045wl,"Rack de perete 4U, 19 inch, 600x450, capacitate 60kg, negru, ASYTECH Networking ASY-4U-6045WL",rack si ups,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,462.77,494.68,5583.05,11.286
2026-07-29,ted000361,"UPS de 500W 900VA cu unda sinusoidala pura, compatibil cu 2 baterii de 12V, pentru centrale termice, TED, TED000361",rack si ups,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,462.5,494.4,3353.24,6.782
2026-07-29,renon 16kw plus,"Baterie LiFePO4 Renon 16kWh, 8000 cicluri, incalzire integrata, montaj perete, Renon 16KW Plus",accesorii alarme,1,PMax - Purchase - Accesorii,3300.0,458.88,490.52,4.39,0.009
2026-07-29,myyup2x0.75,"Cablu alimentare camere plat 2x0.75, MYYUP2X0.75",cabluri supraveghere,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,454.9,486.27,2665.77,5.482
2026-07-29,amp600-mkii,Amplificator sonorizare 2X480W 4 ohmi AMP600-MKII,sonorizare 4-8-16 ohmi,4,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Sonorizari | PMax - Top Products last 14 days - Feed Only,5500.0,450.25,481.3,2813.82,5.846
2026-07-29,tapo c310p2,"Kit 2 camere supraveghere exterior TP-Link Tapo C310P2, 3MP 2K, Wi-Fi/Ethernet, IR 30m, audio bidirectional, alarma, detectie persoana AI, ONVIF, RTSP",camere ip wireless,3,DGen - Supraveghere | PMax - New - Supraveghere Video | Video Views - NO RMKT - NO Product Feed,11100.0,446.82,477.64,1402.68,2.937
2026-07-29,tapo c615g kit,"Camera supraveghere 4G LTE si panou solar Tapo C615G KIT, 2K 3MP, Nano SIM, rotire si inclinare din aplicatie 360, vedere nocturna color, baterie Liti",camere ip wireless,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,446.2,476.97,5924.82,12.422
2026-07-29,4933492643,"Polizor unghiular Milwaukee M18 BLSAG125X-0, 125 mm, fara perii, 18V, 11000 rpm, fara acumulator, 4933492643",scule electrice,5,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - Promotii - Full Assets - Male - 25 to 55 | PMax - Scule si Unelte | PMax - Top Products last 14 days - Feed Only,9500.0,443.77,474.37,6572.06,13.854
2026-07-29,acer800,Kit automatizare poarta culisanta 800 Kg LIFE Acer800,porti culisante,3,DGen - Automatizari + ViewThrough Conversions from 01.07.26 | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Automatizari Porti,8550.0,442.62,473.14,2860.96,6.047
2026-07-29,4933471953,"Dispozitiv electric tragator cabluri Milwaukee cu tambur interschimbabil, model M18 FPFT-202, tambur otel 36m, 18V, 4933471953",scule de mana,4,DGen - All other categories | PMax - Promotii - Full Assets - Male - 25 to 55 | PMax - Scule si Unelte | PMax - Top Products last 14 days - Feed Only,6200.0,442.44,472.95,4840.29,10.234
2026-07-29,4933500139,"Set scule cu motor fara perii Milwaukee M12 BLPP2D-202B, masina de gaurit, masina de insurubat, 2x acumulatori, incarcator, 4933500139",scule de mana,2,PMax - Poor Products - Shopping - LOW ROAS | PMax - Top Products last 14 days - Feed Only,2200.0,439.41,469.71,4285.45,9.124
2026-07-29,dykit24/400,"Automatizare de poarta culisanta 400KG, 24V, Uz intensiv, King Gates DYKIT24/400",porti culisante,3,DGen - Automatizari + ViewThrough Conversions from 01.07.26 | PMax - New - Automatizari Porti | PMax - Top Products last 14 days - Feed Only,6350.0,431.92,461.7,2379.72,5.154
2026-07-29,pwup-li220ag-cg01b,Ups Rackabil 2200VA sinusoida pura Njoy Argus 2200 PWUP-LI220AG-CG01B,rack si ups,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,431.92,461.71,3628.75,7.859
2026-07-29,upcsbls665trecg01b,"UPS pentru supraveghere video si sisteme de securitate Njoy Renton 650, 360W, 4 prize, UPCSBLS665TRECG01B",rack si ups,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,430.16,459.83,6135.05,13.342
2026-07-29,tapo kit-tc82,"Camera wirless exterior TP-Link Tapo Kit-TC82, alimentata solar, 2K 3MP, viziune nocturna color, detectie persoane AI, IP65, slot microSD",camere ip wireless,3,DGen - Supraveghere | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Supraveghere Video,14300.0,429.52,459.14,2009.13,4.376
2026-07-29,cs-dl05 (wbcp/m),"Incuietoare smart cu amprenta Ezviz DL05, cu aplicatie mobila, control vocal, Bluetooth, Wi-Fi, IP65, CS-DL05 (WBCP/M)",dispozitive smart home,3,DGen - All other categories | PMax - New - SmartHome | PMax - Top Products last 14 days - Feed Only,3700.0,427.43,456.91,2186.14,4.785
2026-07-29,sun-5v-3w,"Panou solar pentru camere Visiotech, 3.3W, Micro USB, IP65, suport 360 grade, SUN-5V-3W",camere ip wireless,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,426.83,456.27,1024.87,2.246
2026-07-29,ds-2de2c400iwg-k/4g/c05s10(2.8mm),"Camera 4G cu SIM si Panou Solar Hikvision Pro DS-2DE2C400IWG-K/4G/C05S10, Alarma, 4MP 2K, IR + LED 30m, 4G, Acumulator 1.85 W, PIR + Radar",camere ip wireless,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,426.09,455.48,542.18,1.19
2026-07-29,gbs002631,"Acumulator AGM VRLA, 12V, 5.05Ah, terminal F1-T1, GBS002631",accesorii alarme,2,PMax - Purchase - Accesorii | PMax - Top Products last 14 days - Feed Only,4400.0,424.94,454.25,1901.41,4.186
2026-07-29,zsm1 kit-eu-6,"Detector fum Imou ZSM1 Kit-EU-6, alarma 85 dB, notificari aplicatie, 6 detectori","senzori fum, gaz, standalone",3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Alarme antiincendiu,5000.0,424.33,453.6,1824.53,4.022
2026-07-29,bp5e,"Camera supraveghere exterior Dahua APOLLO BP5E, 5 MP, Wi-Fi 6, baterie+solar, IR 30m, IP66, detectie om/auto, microfon+difuzor, slot microSD 512GB",camere ip wireless,4,DGen - Supraveghere | PMax - New - Supraveghere Video | PMax - Top Products last 14 days - Feed Only | Video Views - NO RMKT - NO Product Feed,12200.0,420.0,448.97,9443.72,21.034
2026-07-29,br-bc14-00753,Lampa Emergenta EXIT JOS LED 3W cu acumulator BR-BC14-00753,accesorii,2,PMax - Purchase - Accesorii | PMax - Top Products last 14 days - Feed Only,4400.0,417.41,446.2,2542.84,5.699
2026-07-29,amp1000-mkii,"Amplificator sonorizare, 2x800W, AMP1000-MKII",sonorizare 4-8-16 ohmi,2,PMax - Poor Products - Shopping - LOW ROAS | PMax - Top Products last 14 days - Feed Only,2200.0,416.48,445.2,2867.93,6.442
2026-07-29,msmart20h0g00,"Automatizare ventilatie cu lant, pentru geamuri batante, Comunello SMART 20 MSMART20H0G00, 230V, 22W",automatizari ferestre,5,DGen - Automatizari + ViewThrough Conversions from 01.07.26 | DGen - Promo - NO RMKT - tROAS - PUR | DGen - RMKT Only Audiences | PMax - New - Automatizari Porti | PMax - Promotii - Full Assets - Male - 25 to 55,6550.0,416.04,444.73,2807.42,6.313
2026-07-29,ted004017,"UPS 10KVA Online, dubla conversie, management, intrare/iesire regleta, unda sinusoidala pura, TED Electric, TED004017",rack si ups,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,415.97,444.65,89.91,0.202
2026-07-29,ds-2cd1027g2h-liu-2.8mm,"Camera de supraveghere IP ColorVu, Hikvision DS-2CD1027G2H-LIU-2.8mm, 2MP, Smart Hybrid 30m, Microfon, PoE, IP67",camere ip,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,415.13,443.76,1830.34,4.125
2026-07-29,upcmrop930hrndb01b,"UPS 3000VA/2700W Njoy Runa 3K, monofazat, dubla conversie, display LCD, UPCMROP930HRNDB01B",rack si ups,1,PMax - New - Accesorii Supraveghere,3300.0,404.85,432.77,5569.95,12.871
2026-07-29,gp05122f,"Baterie VRLA AGM pentru UPS-uri, Alarme, Backup CCTV 12V 5AH, Njoy GP05122F",accesorii alarme,2,PMax - Purchase - Accesorii | PMax - Top Products last 14 days - Feed Only,4400.0,402.39,430.14,1375.13,3.197
2026-07-29,tapo c500,"Camera supraveghere Wi-Fi Tapo C500, 2MP, Iluminare duala, Audio, rotire si inclinare, slot microSD, IP65",camere ip wireless,3,DGen - Supraveghere | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Supraveghere Video,14300.0,399.31,426.85,1065.28,2.496
2026-07-29,adm-utp5epe-sufa-100m,"Cablu UTP CAT5E din cupru cu sufa metalica mono, 24AWG, izolatie PE, rola 100m, Safer ADM-UTP5EPE-SUFA-100M",cabluri supraveghere,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,397.02,424.4,8276.87,19.502
2026-07-29,4933499413,"Cheie cu clichet Milwaukee M12 FPTR-0 Fuel Insider, 80Nm, 350 RPM, pass-through 15mm, tubulare 8-21mm, motor fara perii, 4933499413",scule de mana,4,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - Scule si Unelte | PMax - Top Products last 14 days - Feed Only,9000.0,396.98,424.36,2931.1,6.907
2026-07-29,ipc-s7up-11m0wed,"Camera supraveghere Imou Cruiser Triple IPC-S7UP-11M0WED, 3+3+5MP, 3.6 - 6mm, Wi-Fi, iluminare duala, 8x zoom, rotire si inclinare din aplicatie, audi",camere ip wireless,5,DGen - Promo - NO RMKT - tROAS - PUR | DGen - RMKT Only Audiences | PMax - Poor Products - Shopping - LOW ROAS | PMax - Promotii - Full Assets - Male - 25 to 55 | PMax - Top Products last 14 days - Feed Only,3500.0,394.15,421.33,1225.31,2.908
2026-07-29,ds-2ce12df3t-lfs-2.8mm,"Camera supraveghere ColorVu Hikvision DS-2CE12DF3T-LFS-2.8mm, 2MP, Smart Hybrid Light, 2.8mm, Microfon, IP67",camere supraveghere exterior,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,391.18,418.16,4403.81,10.531
2026-07-29,saf-ftp5s305-cu,"Cablu de retea FTP Cat5E cu sufa, cupru, 305 metri, Safer, SAF-FTP5S305-CU",cabluri supraveghere,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,390.78,417.73,4162.18,9.964
2026-07-29,4933500533,"Suflanta rapida Milwaukee M18, fara perii, trei duze incluse, LED, 4933500533",scule si unelte pentru gradinarit,3,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - Promotii - Full Assets - Male - 25 to 55 | PMax - Scule si Unelte,7800.0,390.53,417.46,3258.22,7.805
2026-07-29,st4000vn006,"Hard Disk 4TB Seagate Ironwolf, 202 MB/s, 5400 RPM, cache 256MB, ST4000VN006",hard disk-uri,1,PMax - New - Accesorii Supraveghere,3300.0,385.77,412.38,2144.76,5.201
2026-07-29,gp07122f,"Baterie VRLA AGM, 12V, pentru UPS-uri, Njoy GP07122F",accesorii alarme,1,PMax - Purchase - Accesorii,3300.0,383.53,409.98,801.17,1.954
2026-07-29,utppow20m,"Cablu UTP + Alimentare gata mufat 20 metri, UTPPOW20M",cabluri supraveghere,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,382.13,408.48,3232.29,7.913
2026-07-29,tapo c206,"Camera supraveghere interior/exterior TP-Link Tapo C206, Full HD 1080p, Wi-Fi, rotire si inclinare din aplicatie, vedere nocturna color 12m, alarma, d",camere ip wireless,5,DGen - Promo - NO RMKT - tROAS - PUR | DGen - RMKT Only Audiences | DGen - Supraveghere | PMax - New - Supraveghere Video | PMax - Promotii - Full Assets - Male - 25 to 55,12300.0,381.04,407.32,2148.55,5.275
